id;default;legal_form;zip_code;sector;year_inc;count_emp;type_pl;sales;gross_performance;gross_profit;earn_from_op;fin_result;oth_interest_inc;oth_interest_exp;result_from_ord_bus;total_result;annual_profit;total_assets;total_liabilities_st;total_liabilities_mt;total_liabilities_lt;bank_liabilities_st;bank_liabilities_mt;bank_liabilities_lt;trade_payables_st;trade_payables_mt;trade_payables_lt;bonds_payables_st;bonds_payables_mt;bonds_payables_lt;total_equity;current_assets;monetary_current_assets;cash;trade_receivables_st;trade_receivables_lt;cf_operating;cf_investment;cf_financing
C_062;0;GmbH;97896;11010;1988;16.0;GKV;1325604.29;1325604.29;1241830.7;-10792.11;-17763.39;120.52;17883.91;-28555.5;-28555.5;-30560.51;923613.28;191039.98;558462.54;0.0;110625.21;;;17642.04;;;;;;174110.76;178403.73;173155.47;145535.59;;;6012.27;-495319.48;453518.25
C_908;0;GmbH;74925;43310;1992;;GKV;99567118.05;99793118.05;6683761.11;1181983.82;-73183.55;1180.33;74363.88;1108800.27;1108800.27;729501.47;10838876.59;5540182.66;430984.54;100000.0;309419.56;430984.54;100000.0;4241406.99;;;;;;4241194.39;3874966.84;2578452.14;34483.18;2184582.05;;1391340.77;-2899534.79;1371336.36
C_281;0;GmbH;69168;41103;2004;21.0;GKV;161780538.5;164734647.2;76911508.98;5450382.68;-917993.72;330392.82;1250458.65;4532388.96;4532388.96;2752594.66;192294370.7;35696340.16;25502631.41;11002001.59;17973655.75;24676391.02;10937500.0;7219283.04;;;;;;120187101.1;44870327.59;23519561.86;2454987.87;16348532.13;;5369418.86;-32029517.0;715068.44
C_630;0;GmbH;74172;70220;2008;7.0;GKV;225280141.8;215050705.9;90930224.99;1891047.56;-2405705.44;223446.48;2629151.92;-514657.88;-854289.88;2.98e-08;101108328.7;52210179.41;187498.18;22579400.0;;;;23182622.53;;;;;;25969752.96;52727638.19;48354685.45;3517869.78;27133650.15;;9053042.12;-3438270.98;-3449866.4
C_178;0;KG;77815;70101;1966;;GKV;104677791.4;104695541.7;22730816.59;2556318.01;140676.06;132981.03;145004.97;2696994.07;2696994.07;1730942.33;16381000.53;5070504.56;0.0;4391393.36;;;;3832257.11;;;;;;6919102.61;13720516.21;9744391.96;2248770.31;6689272.71;;4619365.82;-6614.07;-2620247.96
C_800;0;GmbH;76131;72100;1998;;GKV;731116.78;731116.78;341495.45;61143.19;-7168.27;243.25;7411.52;53974.92;53974.92;52053.11;319653.62;252911.25;66742.37;0.0;25258.59;;;116549.5;;;;;;1.82e-11;214151.89;35675.26;475.93;;;5964.65;-53513.52;69912.93
C_038;0;GmbH;76227;62019;2000;;GKV;5079000.49;5079000.49;2662321.44;92182.45;-41718.0;279.27;41997.27;50464.45;50464.45;24142.25;2471739.77;728784.7;649000.0;706696.44;;;;100270.18;;;;;;383730.63;988063.77;306263.19;187239.77;;;324413.62;-357166.32;3940.94
C_288;0;GmbH;77815;49399;2003;;GKV;11941443.99;12505667.09;1309047.55;147254.69;-12445.35;10970.3;23415.65;134809.34;134809.34;93877.03;8210521.1;7476799.08;20652.83;0.0;2963373.58;;;1184372.97;;;;;;713069.19;7838993.56;5691660.06;3277843.17;;;319836.17;-41792.13;88879.71
C_560;0;Sonst. Gewerbetreibende;77815;77320;1995;;GKV;6074835.95;6093486.66;3127214.58;603747.51;-331.59;;331.59;603415.92;603415.92;436281.08;2000488.33;515123.33;0.0;0.0;13252.72;;;179064.87;;;;;;1485365.0;1751588.41;673581.28;424288.83;137087.04;;447128.43;-65374.98;-407000.0
C_017;0;GmbH;76676;28140;2005;91.0;GKV;12651872.05;12651872.05;2799026.02;438113.72;-158474.53;5550.79;164025.32;279639.19;279639.19;189680.27;4639603.99;3272002.34;0.0;0.0;;;;;;;;;;1367601.65;4462761.68;2367386.48;645768.02;;;-157413.93;-77678.05;417001.0
C_900;0;GmbH & Co. KG;88662;84110;2010;290.0;GKV;136978.16;136978.16;105708.0;2372.62;;;;2372.62;2372.62;2230.83;91092.28;73744.98;0.0;0.0;;;;;;;;;;17347.3;91092.28;91092.28;;;;3780.44;-3776.15;-4.29
C_525;0;GmbH;67227;43991;2003;;GKV;4143262.41;4008613.81;1951666.13;-56570.28;-118077.05;108.05;118185.1;-174647.33;-362361.54;-368100.78;2426146.51;2426146.51;0.0;0.0;;;;;;;;;;;1430018.07;718266.46;56729.89;;;-10519.65;-18122.47;-625561.17
C_773;0;Sonst. Gewerbetreibende;67133;47710;2004;;GKV;8917777.06;15304309.5;6188366.06;706089.88;-331483.69;3945.36;335429.05;374606.19;369033.19;230623.57;9566269.78;13521822.64;120000.0;892409.0;30000.0;120000.0;415000.0;2504196.05;;;;;;251055.02;5845615.38;950998.31;33443.7;736201.39;;-140850.4;-527801.92;2024347.38
C_223;0;Sonst. Gewerbetreibende;67240;68200;1993;;GKV;23343405.8;23343405.8;16698540.95;1260429.94;32532.55;;118161.58;1292962.49;1292962.49;578175.92;15741696.26;10474883.33;0.0;154984.0;;;;528948.65;;;;;;5111828.93;5022707.44;1372085.96;93983.61;5744.0;;2502430.56;-1028968.95;-1478491.96
C_626;0;GmbH;69198;28290;1955;325.0;GKV;73214523.81;72955002.06;45616261.29;11407330.36;-372268.07;1242.95;384990.04;11035062.29;11035062.29;8.38e-09;29819835.87;18563322.96;210275.455;4823940.0;;;;4029848.19;;;;;;6012022.0;9631447.09;3490299.93;524736.97;2255921.31;;10243489.52;-1423635.95;-8722581.79
C_486;0;GmbH;68167;41103;1926;269.0;GKV;44180892.45;44180892.45;4627673.61;1211752.9;-95298.63;4620.0;99918.63;1116454.27;1116454.27;580774.22;10978627.2;5943297.7;1302000.0;420658.21;395000.0;1302000.0;420658.21;3017360.87;;;;;;3312671.29;5528571.54;5492259.81;2570724.44;;;2604555.6;-32254.74;-1297832.87
C_252;0;GmbH;77871;22230;2002;;GKV;12496060.88;12751467.88;6626259.32;375255.0;-235107.66;10206.57;245314.23;140147.34;140147.34;97984.36;6766689.96;2668755.95;4017230.01;150831.0;853809.27;;;1104624.78;;;;;;1.46e-11;2220012.95;2224101.36;290143.78;1429233.59;;747534.97;-21097.79;-858161.15
C_475;0;GmbH;71665;25504;1933;86.0;GKV;3957303.37;3267303.37;1000700.71;341245.83;3465.31;3494.94;29.63;344711.14;344211.14;230704.37;4176568.22;3397507.35;0.0;0.0;;;;545022.69;;;;;;779060.87;4123500.76;1747430.53;1125412.41;;;205589.12;-39044.45;-179999.97
C_025;0;GmbH;78564;46154;1980;4.0;GKV;138833022.3;138833022.3;12697317.14;488224.39;176830.4;;23169.6;665054.79;661705.39;332258.6;19334939.66;10954520.67;0.0;330148.0;;;;7640429.18;;;;;;8050270.99;9819583.8;9777232.74;2691211.47;5170473.51;;789892.91;-80686.3;-221270.0
C_332;0;GmbH;66538;21200;1968;;GKV;3204044.8;3204044.8;3075546.57;-253241.11;-750.61;65.79;816.4;-253991.72;-253991.72;-265630.9;2420734.35;350971.13;0.0;0.0;;;;28257.47;;;;;;2069763.22;2324469.54;2344802.39;1292081.33;14415.36;;-315561.86;-20387.54;1.38
C_762;0;GmbH & Co. KG;66780;47521;2002;;GKV;55139000.0;54439000.0;26614000.0;-710000.0;1411000.0;61000.0;118000.0;701000.0;701000.0;698000.0;43083000.0;16053000.0;0.0;628000.0;;;;5471000.0;;;;;;26402000.0;42400000.0;17138000.0;3000.0;14830000.0;;-7599075.27;14378472.47;-6781322.97
C_183;0;GmbH;66839;47301;2003;;GKV;17600.0;17600.0;46465.24;-65526.54;-11491.8;294.31;47.96;-77018.34;-77018.34;-77018.34;289178.97;35794.84;0.0;0.0;44.32;;;14007.0;;;;;;253384.13;289178.97;289178.97;14382.46;;;232.12;4020.0;0.0
C_826;0;GmbH;66121;29320;1994;94.0;GKV;1628.0;1628.0;463767.5;102519.04;64023.24;109339.17;28164.6;166542.28;166542.28;12.58;9318605.83;8141000.77;0.0;103390.0;;;;;;;;;;1074215.06;9162000.1;82405.55;82405.55;;;5736.46;16142.93;0.0
C_674;0;GmbH & Co. KG;66773;68200;2003;;UKV;2286800000.0;;;217100000.0;79600000.0;9400000.0;42000000.0;296700000.0;299800000.0;211200000.0;4032500000.0;1540900000.0;133700000.0;559800000.0;9800000.0;;30000000.0;67100000.0;;;;;;1035700000.0;1790400000.0;944100000.0;300000.0;394200000.0;;155300000.0;-249200000.0;-28300000.0
C_433;0;GmbH;66706;68201;2007;;GKV;14830208.42;14830208.42;14755365.67;75789.92;-56519.14;1564.32;58083.46;19270.78;19270.78;-64306.0;3014745.45;1740542.83;0.0;1155880.0;;;;;;;;;;118322.62;2809524.56;2688362.05;408424.22;;;-487875.11;35283.0;5.82e-11
C_607;0;GmbH;66115;35000;2008;338.0;GKV;615952.5;615952.5;761596.41;-10012408.73;1363539.18;776892.99;682493.82;-8648869.55;-8648869.55;-8648885.26;31484574.75;2753515.21;3075000.0;7064715.8;;;;59513.62;;;;3075000.0;;18591343.74;17839270.05;4581944.01;1267454.22;;;9989363.85;-9814901.99;3.73e-09
C_741;0;GmbH;76726;41200;1977;;GKV;2784924.86;2784924.86;2784924.86;380854.78;-25250.0;;25250.0;355604.78;355604.78;230357.58;3214600.52;2331945.31;0.0;0.0;;;;;;;;;;882655.21;628557.52;676516.52;361287.77;;;703606.63;-483194.4;-85222.82
C_848;0;GmbH;73765;28492;1978;133.0;GKV;61764257.94;61764257.94;66695603.8;1368385.17;59058.95;28405.75;179550.02;1427444.12;-217240.88;0.0;25173343.84;19026363.05;0.0;264985.66;;;;26000.0;;;;;;5881995.13;19045391.0;12493136.08;16136.08;10000.0;;4665512.41;-1628247.37;-3119545.03
C_753;0;GmbH;70794;45100;1972;35.0;GKV;60671900.93;60671900.93;30231110.32;5582568.08;11547.44;11547.44;;5594115.52;5594115.52;4605778.17;39516629.3;10667337.66;0.0;0.0;;;;1831489.87;;;;;;28849291.64;38376631.84;38719668.32;25406419.54;11117569.91;;-2998112.8;-536434.66;87000.0
C_121;0;GmbH;70567;46510;1990;;GKV;77914.4;77914.4;80586.68;21189.71;-2308.09;9846.65;12154.74;18881.62;18881.62;18778.92;500720.54;376883.09;0.0;0.0;;;;6922.77;;;;;;123837.45;241916.54;100217.01;72075.77;;;269179.06;-208713.53;-110412.09
C_497;1;GmbH;70806;33200;1994;;GKV;239623.0;239623.0;2235.85;0.0;;;;0.0;5.91e-12;0.0;3235.85;2235.85;0.0;1000.0;;;;;;;;;;;2235.85;3235.85;;;;-2270.32;0.0;2270.32
C_521;0;GmbH & Co. KG;88512;23630;1996;94.0;GKV;843536690.0;844357853.0;811348096.0;15559290.0;-6933654.0;298731.0;5080222.0;8625636.0;8625636.0;6296122.0;445611576.0;168213382.0;94791912.0;6963337.0;9000000.0;;;25873902.0;;;;;;175648555.0;137782893.0;137067231.0;12122342.0;;;67675227.0;-112588529.0;81158100.0
C_847;0;GmbH;71522;26300;2006;58.0;GKV;718138.05;718138.05;297094.94;22005.77;;;;22005.77;22005.77;21205.61;125916.86;112577.69;0.0;0.0;;;;;;;;;;3480.41;92103.34;67417.47;14992.31;;;27768.23;-12740.58;-28868.95
C_757;0;GmbH;72622;41201;2002;27.0;GKV;112317075.1;112317075.1;64328731.2;3729413.12;-118672.19;31976.19;150648.38;3610740.93;3583316.93;3.03e-09;75397051.28;28413263.53;0.0;1585019.04;;;;;;;;;;45398768.71;70574687.26;13377646.34;90667.7;;;1561068.12;-1555166.63;-29555.47
C_004;0;GmbH;78056;26119;1954;93.0;GKV;72988201.47;74373459.29;33158827.63;6164995.19;-447509.11;60211.75;507720.86;5717486.08;5605465.08;5291812.99;27970468.64;10950449.17;0.0;7049868.0;;;;3111377.38;;;;;;9970151.47;15239456.08;6254432.97;;5930020.99;;;;
C_977;0;GmbH & Co. KG;73441;52291;1982;164.0;GKV;56678.18;56678.18;49085.76;4445.15;-2.65;;2.65;4442.5;4442.5;4448.5;5024.19;4583.97;0.0;0.0;;;;;;;;;;440.22;5024.19;5024.19;9.53;;;-2145.58;0.0;8.19e-12
C_384;0;GmbH;74579;43210;1990;26.0;GKV;2233146.0;2233146.0;1735664.49;403549.79;-14464.76;;14464.76;389085.03;389085.03;540962.67;1322110.74;854980.97;252286.64;0.0;108352.82;225000.0;;31153.05;;;;;;214843.13;255371.6;236303.94;119731.88;79818.77;;541496.48;-637714.66;59705.01
C_022;0;GmbH;73431;77100;1999;2.0;GKV;115481006.4;120529896.0;29941663.79;1854171.3;-585953.94;134.41;586088.35;1268217.36;1236813.36;1153501.21;162427103.9;72640999.02;1043470.84;2574953.0;19763000.0;1043470.84;;49434612.14;;;;;;85957315.07;73554604.78;55134337.7;40590508.21;1993622.89;;35538156.45;-51781037.38;52292563.49
C_107;0;GmbH;73527;43320;2004;;GKV;731000.0;731000.0;732000.0;331000.0;-190000.0;;190000.0;141000.0;141000.0;116000.0;7168000.0;6452000.0;0.0;0.0;;;;;;;;;;716000.0;38000.0;0.0;;;;380000.0;-249000.0;329000.0
C_126;0;GmbH;63743;38320;1999;149.0;GKV;13005651.39;15929223.82;5281847.15;847063.53;-7650.75;16.92;7667.67;839412.78;842372.7;598402.34;3449700.65;1794315.72;589927.08;0.0;;99285.19;;1245000.0;490641.89;;;;;1065457.85;3288061.45;1817000.54;1125452.65;;;1507565.22;-87462.34;-298792.79
C_367;0;GmbH;63843;28922;1975;192.0;GKV;88341701.82;91886595.82;44368528.37;11588470.93;-406827.5;94881.83;501919.33;11181643.43;11181643.43;7955718.11;64202015.23;29204031.83;1395499.64;1801809.0;337500.0;1350000.0;337500.0;5780264.33;;;;;;31800674.76;44052223.78;38941944.57;27247807.26;;;16518011.08;-1830062.06;-3046788.61
C_624;0;GmbH;63860;52291;1995;;GKV;1203073.34;1203073.34;426266.44;57061.27;109.89;488.98;379.09;57171.16;57171.16;37778.74;432526.25;172321.84;0.0;0.0;;;;77277.7;;;;;;260204.41;410299.26;230256.98;211513.67;14773.62;;68467.35;1371.43;5199.57
C_119;0;GmbH;86517;43900;1871;302.0;GKV;120177000.0;118958000.0;45030000.0;2423000.0;-1494000.0;118000.0;2241000.0;929000.0;805000.0;804000.0;50383000.0;17538000.0;15483000.0;8181000.0;;;;8498000.0;;;;;;9181000.0;37663000.0;25262000.0;2000.0;3652000.0;;1083000.0;-1083000.0;0.0
C_350;0;GmbH;96052;35300;1996;4.0;GKV;895296.08;895871.73;873814.03;192505.94;-35007.99;86.83;35094.82;157497.95;157497.95;76519.79;781222.29;288272.44;492949.85;0.0;;;;10943.1;;;;;;-5.82e-11;389447.47;386710.21;351537.16;29629.87;;640687.03;-31181.18;-456489.35
C_712;0;GmbH;95445;10110;2007;41.0;GKV;5683653.37;5683653.37;2106052.71;654261.11;-436040.73;;436040.73;218220.38;218220.38;217599.75;19025445.83;3809978.24;6842632.0;4510644.0;2399692.07;6842632.0;3310644.0;301566.49;;;;;;3862191.59;678993.06;663549.99;;286806.6;;505581.69;-221111.36;494209.43
C_994;0;GmbH;96476;29320;1995;858.0;GKV;214279.82;214279.82;127717.37;17009.76;-3510.61;;3510.61;13499.15;13499.15;3502.97;314239.91;181548.59;49837.65;0.0;;;;3141.83;;;;;;82853.67;69078.91;24701.52;17437.52;;;72585.41;-147600.84;88497.83
C_073;0;GmbH;95152;20300;2003;37.0;GKV;149912009.4;149911989.9;32765949.64;10214335.14;105652.77;133184.18;27531.41;10319987.91;10319987.91;-1.19e-09;35497298.51;21413112.31;0.0;125109.0;;;;1913553.26;;;;;;13959077.2;28629934.53;8882102.09;10868.76;6977281.19;;11650827.74;-1458292.88;-10190565.17
C_960;0;GmbH & Co. KG;95126;47523;2006;;GKV;569664.67;569664.67;570699.26;122970.56;863.52;2821.61;1958.09;123834.08;123444.56;84280.87;874361.0;68319.42;0.0;0.0;151.21;;;;;;;;;806041.58;144377.36;39936.7;28217.88;;;71067.49;-54496.94;-102423.2
C_817;0;GmbH;86529;28930;1977;58.0;GKV;4686263.3;4686263.3;1048413.46;142896.64;14350.11;14217.59;;157246.75;157246.75;111227.35;4349344.02;632468.65;0.0;0.0;;;;122350.45;;;;;;3716875.37;2307948.17;2273255.39;1781883.38;226403.11;;439120.91;-178005.05;-5874.75
C_037;0;GmbH;86641;10310;1971;147.0;GKV;28564.12;28564.12;38564.12;9518.29;94255.23;;;103773.52;103773.52;-1.09e-11;388879.56;118314.97;0.0;0.0;;;;;;;;;;270564.59;138879.56;34624.33;34624.33;;;85693.53;0.0;-89911.33
C_449;0;GmbH;85110;23190;1871;199.0;GKV;175564000.0;176708000.0;109487000.0;19176000.0;-1091000.0;84000.0;400000.0;18085000.0;18085000.0;0.0;117969000.0;80179000.0;18000.0;4381000.0;;;;5669000.0;;;;;;33391000.0;75910000.0;33148000.0;11727000.0;;;-6315000.0;-2474000.0;-9450000.0
C_096;1;GmbH;87544;28200;2000;85.0;GKV;3855048.99;3855048.99;726770.06;408497.49;-15652.56;0.34;15652.9;392844.93;392844.93;349688.73;871184.85;795261.93;66466.13;0.0;213865.37;;;533569.26;;;;;;9456.79;795364.9;210343.43;2037.42;;;280806.74;-35677.51;-274984.32
C_825;0;AG;80335;70100;1992;;GKV;47698705.11;47698705.11;9542283.19;2793983.57;-234653.01;13970.21;248623.22;2559330.56;2559330.56;2109936.86;15098670.87;13040200.92;1261800.0;284669.95;5780100.0;1261800.0;284669.95;64515.54;;;;;;512000.0;11409017.48;1880293.48;3855.35;635369.49;;3589775.21;-113719.69;-5235942.1
C_356;0;GmbH & Co. KG;80636;58110;1998;145.0;GKV;561280092.0;555061857.0;225425389.0;16523219.0;-1840475.0;97740.0;1938215.0;14682744.0;14682744.0;0.0;278771765.0;204762280.0;8010000.0;5999485.0;2668750.0;7906000.0;3719000.0;8981229.0;;;;;;60000000.0;182925541.0;99668153.0;6203221.0;91110546.0;;-43999967.0;-19728701.0;95112521.0
C_009;0;AG;80469;46692;2000;;GKV;45235004.53;45201809.95;18701161.05;2926678.53;42174.93;139206.78;104683.22;2968853.46;2968853.46;2124374.74;17301437.23;3258203.91;474712.4;1383381.67;308076.22;474712.4;119049.0;289201.78;;;;;;12176939.23;11116574.05;7460445.77;3781116.36;;;2529757.28;-2046942.98;-305777.47
C_007;0;AG;80995;30300;2003;4251.0;GKV;77529308.43;77324323.54;16986454.01;18472.48;-585765.53;2391.66;588157.19;-567293.05;-567293.05;-358051.64;18667109.27;17408539.22;0.0;373272.0;;;;;;;;;;859733.45;11513579.23;2044790.39;137416.11;;;3270365.49;-1553560.12;-2129629.55
C_688;0;GmbH;80939;62030;2005;;GKV;861073.08;852608.08;729941.57;202942.42;-38945.41;5.63;38951.04;163997.01;163997.01;137272.2;845896.1;145662.96;628466.78;0.0;94626.21;;;9378.88;;;;;;71766.36;106211.58;71074.88;24006.63;;;199387.84;-11988.14;-164581.11
C_298;0;AG;80802;82999;2005;223.0;GKV;1932416.83;1932416.83;1232143.62;309241.25;-13565.88;1629.38;15195.26;295675.37;295675.37;172681.48;1903659.5;324057.26;0.0;21829.54;;;;;;;;;;1557772.7;1259190.25;841500.12;768170.4;;;202462.9;-7567.12;0.0
C_672;0;AG;90419;73200;1989;1611.0;GKV;788368.43;788368.43;299949.77;88998.58;-3183.29;;3183.29;85815.29;85815.29;79182.29;128694.69;68509.72;60184.97;0.0;15848.53;;;24625.12;;;;;;;97804.48;48974.44;86.3;;;66640.58;-1885.6;-26640.46
C_971;0;GmbH;90768;62011;2010;;GKV;137237906.5;136854940.6;34326394.78;2103000.24;-363486.95;28338.58;391825.53;1739513.29;1739513.29;1297437.26;32916968.69;14470391.3;1846000.0;816464.72;853000.0;1846000.0;437835.74;7692257.34;;;;;;15099169.94;14199954.37;3132617.91;90271.76;;;7627446.25;-1121589.3;-2430900.56
C_603;1;Freiberufler;88512;35100;2000;;GKV;23176580.39;23226069.49;9981439.6;293922.56;-375717.45;864.89;376582.34;-81794.89;-81794.89;-83623.89;6344822.45;2187822.45;1715000.0;2442000.0;216237.11;1715000.0;2442000.0;1264763.6;;;;;;0.0;2549811.88;1228720.84;34880.23;187354.39;;182594.71;-399142.9;4203121.29
C_440;0;GmbH;88212;21200;2009;61.0;GKV;29579447.12;29579447.12;21918949.22;12747014.3;622028.5;28451.74;4450.0;13369042.8;11590583.15;8411214.44;12041588.5;3198771.3;0.0;0.0;;;;313896.37;;;;;;8842817.2;10771165.13;10945558.4;2627936.68;787506.85;;5537140.56;1355240.3;-7931150.91
C_439;0;GmbH;94486;41201;1977;52.0;GKV;2517164.73;2473564.73;1506474.78;560169.19;-6488.65;371.56;6860.21;553680.54;553680.54;493006.53;749181.59;536562.97;3331.67;0.0;;;;35861.07;;;;;;126936.95;654346.58;482000.22;134137.34;;;387177.83;-49712.11;-375819.11
C_657;0;GmbH & Co. KG;93333;86103;1986;;GKV;80829039.63;80829039.63;40375901.87;578776.09;-138156.6;113893.82;252050.42;440619.49;440619.49;263060.63;30694824.28;13745986.44;3351748.66;0.0;5500000.0;1851748.66;;3667987.69;;;;;;13597089.18;20904409.04;5332621.28;139831.32;3094569.38;;-1950747.15;-1809736.65;207940.5
C_260;0;GmbH;84048;47430;1991;;GKV;49181889.7;48197444.61;27604458.99;192429.01;-1571014.17;108022.91;1679037.08;-1378585.16;-1378585.16;-1363705.21;31670967.0;7444180.79;20615183.37;0.0;1214000.0;904023.88;;1906127.83;;;;15000000.0;;3611602.84;22170744.95;7120833.36;2488971.13;1887339.08;;2924155.3;-1097132.89;-1130666.27
C_020;0;GmbH;93049;62010;2008;;UKV;46181910.79;;;-743006.15;-587853.37;419.79;588273.16;-1330859.52;-1330859.52;-1310514.91;24281754.17;15372711.45;0.0;5311697.08;;;;1441094.9;;;;;;3597345.64;19816248.25;2350005.42;;1969847.33;2000.0;-2516627.31;-1050864.07;3567491.38
C_296;0;Sonst. Gewerbetreibende;93173;68202;2010;;GKV;4347863.27;4347863.27;4005516.75;406992.35;-121118.56;1121.11;122239.67;285873.79;285873.79;284796.16;5964660.17;948006.65;1363650.73;1438618.09;;;;82297.48;;;;;;2183959.7;823341.52;795652.1;701909.34;78698.46;;291303.08;-89883.37;1.63e-09
C_271;0;GmbH;83417;46491;1989;60.0;GKV;1847933.74;1847933.74;843079.19;159374.41;826.85;883.67;56.82;160201.26;160201.26;113966.88;568976.09;175771.79;0.0;0.0;;;;59597.07;;;;;;393204.31;538340.57;301979.04;173436.75;;;96609.19;-14887.21;-110000.0
C_780;0;GmbH;83435;8930;1994;433.0;GKV;22241168.6;22122899.87;11351337.12;899393.22;-119084.87;191531.01;310615.88;780308.35;716884.12;606235.45;8531025.82;5892347.87;1150000.0;1169489.15;715220.0;;;3453116.06;;;;;;319188.8;4327122.82;3160930.65;1077836.52;;;2775682.04;-3739161.25;1124341.12
C_881;0;GmbH;89364;25120;1961;282.0;GKV;944671.09;944671.09;127377.33;28773.55;295.38;314.66;19.28;29068.93;29111.8;20748.94;428014.21;114693.57;0.0;0.0;;;;;;;;;;313320.64;427645.09;417704.75;1065.09;;;-471.83;0.0;5.82e-11
C_507;0;GmbH;89134;66290;2008;;GKV;4816922.15;4816922.15;1934459.47;221477.63;2127.08;2127.08;;223604.71;223604.71;165641.41;1337261.42;445706.41;0.0;0.0;;;;194592.47;;;;;;891555.01;1177639.44;790389.17;263369.08;;;12202.86;-85537.46;-6.98e-10
C_176;0;GmbH;82438;46495;1997;;GKV;20926881.55;20926881.55;5232886.88;917317.49;-21864.3;341.68;22205.98;895453.19;895453.19;633338.47;7061499.48;3482001.75;240000.0;380000.0;77093.04;240000.0;380000.0;;;;;;;2959497.73;4896662.79;1915336.95;677789.32;;;545173.09;-243526.79;-537026.92
C_478;0;GmbH;82538;10130;1999;48.0;GKV;73402153.19;73402153.19;19422567.69;1869989.78;81696.16;4957.24;31109.52;1951685.94;1951685.94;1419164.6;25385803.94;17954322.94;4500000.0;255981.0;1500000.0;;;3330576.23;;;;;;2645500.0;20621727.21;7400067.1;2211065.63;4692726.81;;2808816.35;-1586523.83;-889646.33
C_385;1;GmbH;97769;86100;1997;72.0;GKV;330640.5;330640.5;333040.5;179442.57;352943.4;;156151.08;532385.97;532385.97;386236.64;5490118.02;837352.92;1010753.9;2788421.0;23823.0;1010753.9;2788421.0;67527.82;;;;;;853590.2;136732.2;142907.2;;;;489303.06;-15268.74;-475462.96
C_997;0;GmbH;85551;46510;1996;518.0;GKV;6900814.95;6900814.95;1432719.05;315904.35;-6721.92;3941.12;10663.04;309182.43;309182.43;218794.67;1264198.64;753145.32;0.0;0.0;2020.82;;;302831.12;;;;;;511053.32;1202578.97;466383.61;252829.97;171198.29;;781795.85;-27156.74;-199643.16
C_105;0;GmbH;85716;70210;2000;64.0;GKV;5175342.8;5241814.42;2312606.11;244694.05;-4139.45;153.15;4292.6;240554.6;240554.6;215524.9;1385294.09;911769.19;0.0;0.0;;;;;;;;;;473524.9;1106105.07;797040.22;252537.31;;;-433335.92;-42703.5;77968.25
C_378;0;GmbH;85521;46693;2000;;GKV;43070207.79;43070207.79;43070207.79;12876951.53;-7979384.26;499.37;7979883.63;4897567.27;4897567.27;4678001.99;362858348.0;150438217.1;0.0;212420130.9;5361813.24;;212420130.9;155875.77;;;;;;-1.12e-08;6307456.86;7263643.45;573037.66;;;1407505.41;-494000.0;-1400459.36
C_240;0;GmbH & Co. KG;82031;68100;2000;;GKV;5089641.09;5033756.36;1388887.09;-95441.15;-1048166.86;64943.19;1113110.05;-1143608.01;-1143608.01;-1143608.01;36974256.34;2547819.83;27894152.13;0.0;280784.75;27432144.49;;41733.12;4451.03;;;;;6532284.38;5290889.77;3203739.67;903999.86;140311.63;;802416.42;-51045.0;-156253.86
C_045;0;GmbH;85716;79110;2011;;GKV;26148072.56;25807155.45;14957117.83;1806633.62;-169007.84;32421.12;201428.96;1637625.78;1637625.78;1589817.95;16964858.08;6432349.12;6833800.0;189891.0;;;;;;;;;;3508817.96;16006662.71;10149750.24;3653350.01;4400972.0;197800.0;111440.53;-789309.21;-544300.0
C_155;0;GmbH & Co. KG;85356;52291;1980;47.0;GKV;22044468.73;22044468.73;5700095.76;1011020.73;448981.42;10894.04;57231.8;1460002.15;1460002.15;1338032.95;7611195.17;6957551.17;0.0;340344.0;;;;1049369.48;;;;;;310000.0;7000172.14;6976814.21;2604320.0;3224052.91;;2078913.3;-18344.9;-973706.58
